X,Y,Means,Confidence
0.38,0.94,0.0053204,0
0.38,0.96,0.0029183,0
0.38,0.98,0.0014766,0
0.4,0.02,0.00069054,0
0.4,0.04,0.0013648,0
0.4,0.06,0.0024882,0
0.4,0.08,0.0041864,0
0.4,0.1,0.0065018,0
0.4,0.12,0.0093233,0
0.4,0.14,0.012347,0
0.4,0.16,0.015112,0
0.4,0.18,0.017115,0
0.4,0.2,0.017992,0
0.4,0.22,0.017668,0
0.4,0.24,0.016422,0
0.4,0.26,0.014816,0
0.4,0.28,0.013503,0
0.4,0.3,0.013002,0
0.4,0.32,0.01351,0
0.4,0.34,0.014836,0
0.4,0.36,0.016478,0
0.4,0.38,0.017807,0
0.4,0.4,0.018316,0
0.4,0.42,0.017807,0
0.4,0.44,0.016478,0
0.4,0.46,0.014836,0
0.4,0.48,0.01351,0
0.4,0.5,0.013004,0
0.4,0.52,0.01351,0
0.4,0.54,0.014836,0
0.4,0.56,0.016478,0
0.4,0.58,0.017807,0
0.4,0.6,0.018316,0
0.4,0.62,0.017807,0
0.4,0.64,0.016478,0
0.4,0.66,0.014836,0
0.4,0.68,0.01351,0
0.4,0.7,0.013002,0
0.4,0.72,0.013503,0
0.4,0.74,0.014816,0
0.4,0.76,0.016422,0
0.4,0.78,0.017668,0
0.4,0.8,0.017992,0
0.4,0.82,0.017115,0
0.4,0.84,0.015112,0
0.4,0.86,0.012347,0
0.4,0.88,0.0093233,0
0.4,0.9,0.0065018,0
0.4,0.92,0.0041864,0
0.4,0.94,0.0024882,0
0.4,0.96,0.0013648,0
0.4,0.98,0.00069054,0
0.42,0.02,0.00029811,0
0.42,0.04,0.00058919,0
0.42,0.06,0.0010742,0
0.42,0.08,0.0018073,0
0.42,0.1,0.0028069,0
0.42,0.12,0.004025,0
0.42,0.14,0.0053305,0
0.42,0.16,0.0065239,0
0.42,0.18,0.0073889,0
0.42,0.2,0.0077673,0
0.42,0.22,0.0076273,0
0.42,0.24,0.0070895,0
0.42,0.26,0.0063961,0
0.42,0.28,0.0058295,0
0.42,0.3,0.005613,0
0.42,0.32,0.0058322,0
0.42,0.34,0.0064049,0
0.42,0.36,0.0071135,0
0.42,0.38,0.0076876,0
0.42,0.4,0.0079071,0
0.42,0.42,0.0076876,0
0.42,0.44,0.0071136,0
0.42,0.46,0.006405,0
0.42,0.48,0.0058325,0
0.42,0.5,0.005614,0
0.42,0.52,0.0058325,0
0.42,0.54,0.006405,0
0.42,0.56,0.0071136,0
0.42,0.58,0.0076876,0
0.42,0.6,0.0079071,0
0.42,0.62,0.0076876,0
0.42,0.64,0.0071135,0
0.42,0.66,0.0064049,0
0.42,0.68,0.0058322,0
0.42,0.7,0.005613,0
0.42,0.72,0.0058295,0
0.42,0.74,0.0063961,0
0.42,0.76,0.0070895,0
0.42,0.78,0.0076273,0
0.42,0.8,0.0077673,0
0.42,0.82,0.0073889,0
0.42,0.84,0.0065239,0
0.42,0.86,0.0053305,0
0.42,0.88,0.004025,0
0.42,0.9,0.0028069,0
0.42,0.92,0.0018073,0
0.42,0.94,0.0010742,0
0.42,0.96,0.00058919,0
0.42,0.98,0.00029811,0
0.44,0.02,0.0001188,0
0.44,0.04,0.00023481,0
0.44,0.06,0.00042808,0
0.44,0.08,0.00072024,0
0.44,0.1,0.0011186,0
0.44,0.12,0.001604,0
0.44,0.14,0.0021243,0
0.44,0.16,0.0025999,0
0.44,0.18,0.0029446,0
0.44,0.2,0.0030954,0
0.44,0.22,0.0030396,0
0.44,0.24,0.0028253,0
0.44,0.26,0.002549,0
0.44,0.28,0.0023232,0
0.44,0.3,0.0022369,0
0.44,0.32,0.0023242,0
0.44,0.34,0.0025525,0
0.44,0.36,0.0028349,0
0.44,0.38,0.0030637,0
0.44,0.4,0.0031511,0
0.44,0.42,0.0030637,0
0.44,0.44,0.0028349,0
0.44,0.46,0.0025525,0
0.44,0.48,0.0023244,0
0.44,0.5,0.0022373,0
0.44,0.52,0.0023244,0
0.44,0.54,0.0025525,0
0.44,0.56,0.0028349,0
0.44,0.58,0.0030637,0
0.44,0.6,0.0031511,0
0.44,0.62,0.0030637,0
0.44,0.64,0.0028349,0
0.44,0.66,0.0025525,0
0.44,0.68,0.0023242,0
0.44,0.7,0.0022369,0
0.44,0.72,0.0023232,0
0.44,0.74,0.002549,0
0.44,0.76,0.0028253,0
0.44,0.78,0.0030396,0
0.44,0.8,0.0030954,0
0.44,0.82,0.0029446,0
0.44,0.84,0.0025999,0
0.44,0.86,0.0021243,0
0.44,0.88,0.001604,0
0.44,0.9,0.0011186,0
0.44,0.92,0.00072024,0
0.44,0.94,0.00042808,0
0.44,0.96,0.00023481,0
0.44,0.98,0.0001188,0
0.46,0.02,4.3705e-05,0
0.46,0.04,8.638e-05,0
0.46,0.06,0.00015748,0
0.46,0.08,0.00026496,0
0.46,0.1,0.00041151,0
0.46,0.12,0.00059009,0
0.46,0.14,0.00078148,0
0.46,0.16,0.00095645,0
0.46,0.18,0.0010833,0
0.46,0.2,0.0011387,0
0.46,0.22,0.0011182,0
0.46,0.24,0.0010394,0
0.46,0.26,0.00093772,0
0.46,0.28,0.00085464,0
0.46,0.3,0.00082291,0
0.46,0.32,0.00085504,0
0.46,0.34,0.000939,0
0.46,0.36,0.0010429,0
0.46,0.38,0.0011271,0
0.46,0.4,0.0011592,0
0.46,0.42,0.0011271,0
0.46,0.44,0.0010429,0
0.46,0.46,0.00093901,0
0.46,0.48,0.00085508,0
0.46,0.5,0.00082305,0
0.46,0.52,0.00085508,0
0.46,0.54,0.00093901,0
0.46,0.56,0.0010429,0
0.46,0.58,0.0011271,0
0.46,0.6,0.0011592,0
0.46,0.62,0.0011271,0
0.46,0.64,0.0010429,0
0.46,0.66,0.000939,0
0.46,0.68,0.00085504,0
0.46,0.7,0.00082291,0
0.46,0.72,0.00085464,0
0.46,0.74,0.00093772,0
0.46,0.76,0.0010394,0
0.46,0.78,0.0011182,0
0.46,0.8,0.0011387,0
0.46,0.82,0.0010833,0
0.46,0.84,0.00095645,0
0.46,0.86,0.00078148,0
0.46,0.88,0.00059009,0
0.46,0.9,0.00041151,0
0.46,0.92,0.00026496,0
0.46,0.94,0.00015748,0
0.46,0.96,8.638e-05,0
0.46,0.98,4.3705e-05,0
0.48,0.02,1.4842e-05,0
0.48,0.04,2.9334e-05,0
0.48,0.06,5.348e-05,0
0.48,0.08,8.998e-05,0
0.48,0.1,0.00013975,0
0.48,0.12,0.00020039,0
0.48,0.14,0.00026539,0
0.48,0.16,0.0003248,0
0.48,0.18,0.00036787,0
0.48,0.2,0.00038671,0
0.48,0.22,0.00037974,0
0.48,0.24,0.00035297,0
0.48,0.26,0.00031844,0
0.48,0.28,0.00029023,0
0.48,0.3,0.00027946,0
0.48,0.32,0.00029037,0
0.48,0.34,0.00031888,0
0.48,0.36,0.00035416,0
0.48,0.38,0.00038274,0
0.48,0.4,0.00039367,0
0.48,0.42,0.00038274,0
0.48,0.44,0.00035416,0
0.48,0.46,0.00031888,0
0.48,0.48,0.00029038,0
0.48,0.5,0.0002795,0
0.48,0.52,0.00029038,0
0.48,0.54,0.00031888,0
0.48,0.56,0.00035416,0
0.48,0.58,0.00038274,0
0.48,0.6,0.00039367,0
0.48,0.62,0.00038274,0
0.48,0.64,0.00035416,0
0.48,0.66,0.00031888,0
0.48,0.68,0.00029037,0
0.48,0.7,0.00027946,0
0.48,0.72,0.00029023,0
0.48,0.74,0.00031844,0
0.48,0.76,0.00035297,0
0.48,0.78,0.00037974,0
0.48,0.8,0.00038671,0
0.48,0.82,0.00036787,0
0.48,0.84,0.0003248,0
0.48,0.86,0.00026539,0
0.48,0.88,0.00020039,0
0.48,0.9,0.00013975,0
0.48,0.92,8.998e-05,0
0.48,0.94,5.348e-05,0
0.48,0.96,2.9334e-05,0
0.48,0.98,1.4842e-05,0
0.5,0.02,4.6528e-06,0
0.5,0.04,9.1959e-06,0
0.5,0.06,1.6765e-05,0
0.5,0.08,2.8207e-05,0
0.5,0.1,4.3809e-05,0
0.5,0.12,6.282e-05,0
0.5,0.14,8.3195e-05,0
0.5,0.16,0.00010182,0
0.5,0.18,0.00011532,0
0.5,0.2,0.00012123,0
0.5,0.22,0.00011904,0
0.5,0.24,0.00011065,0
0.5,0.26,9.9828e-05,0
0.5,0.28,9.0984e-05,0
0.5,0.3,8.7606e-05,0
0.5,0.32,9.1026e-05,0
0.5,0.34,9.9965e-05,0
0.5,0.36,0.00011102,0
0.5,0.38,0.00011998,0
0.5,0.4,0.00012341,0
0.5,0.42,0.00011998,0
0.5,0.44,0.00011103,0
0.5,0.46,9.9966e-05,0
0.5,0.48,9.1031e-05,0
0.5,0.5,8.7621e-05,0
0.5,0.52,9.1031e-05,0
0.5,0.54,9.9966e-05,0
0.5,0.56,0.00011103,0
0.5,0.58,0.00011998,0
0.5,0.6,0.00012341,0
0.5,0.62,0.00011998,0
0.5,0.64,0.00011102,0
0.5,0.66,9.9965e-05,0
0.5,0.68,9.1026e-05,0
0.5,0.7,8.7606e-05,0
0.5,0.72,9.0984e-05,0
0.5,0.74,9.9828e-05,0
0.5,0.76,0.00011065,0
0.5,0.78,0.00011904,0
0.5,0.8,0.00012123,0
0.5,0.82,0.00011532,0
0.5,0.84,0.00010182,0
0.5,0.86,8.3195e-05,0
0.5,0.88,6.282e-05,0
0.5,0.9,4.3809e-05,0
0.5,0.92,2.8207e-05,0
0.5,0.94,1.6765e-05,0
0.5,0.96,9.1959e-06,0
0.5,0.98,4.6528e-06,0
0.52,0.02,1.3464e-06,0
0.52,0.04,2.6611e-06,0
0.52,0.06,4.8516e-06,0
0.52,0.08,8.1628e-06,0
0.52,0.1,1.2678e-05,0
0.52,0.12,1.8179e-05,0
0.52,0.14,2.4075e-05,0
0.52,0.16,2.9466e-05,0
0.52,0.18,3.3372e-05,0
0.52,0.2,3.5082e-05,0
0.52,0.22,3.4449e-05,0
0.52,0.24,3.202e-05,0
0.52,0.26,2.8889e-05,0
0.52,0.28,2.6329e-05,0
0.52,0.3,2.5352e-05,0
0.52,0.32,2.6342e-05,0
0.52,0.34,2.8928e-05,0
0.52,0.36,3.2129e-05,0
0.52,0.38,3.4722e-05,0
0.52,0.4,3.5713e-05,0
0.52,0.42,3.4722e-05,0
0.52,0.44,3.2129e-05,0
0.52,0.46,2.8929e-05,0
0.52,0.48,2.6343e-05,0
0.52,0.5,2.5356e-05,0
0.52,0.52,2.6343e-05,0
0.52,0.54,2.8929e-05,0
0.52,0.56,3.2129e-05,0
0.52,0.58,3.4722e-05,0
0.52,0.6,3.5713e-05,0
0.52,0.62,3.4722e-05,0
0.52,0.64,3.2129e-05,0
0.52,0.66,2.8928e-05,0
0.52,0.68,2.6342e-05,0
0.52,0.7,2.5352e-05,0
0.52,0.72,2.6329e-05,0
0.52,0.74,2.8889e-05,0
0.52,0.76,3.202e-05,0
0.52,0.78,3.4449e-05,0
0.52,0.8,3.5082e-05,0
0.52,0.82,3.3372e-05,0
0.52,0.84,2.9466e-05,0
0.52,0.86,2.4075e-05,0
0.52,0.88,1.8179e-05,0
0.52,0.9,1.2678e-05,0
0.52,0.92,8.1628e-06,0
0.52,0.94,4.8516e-06,0
0.52,0.96,2.6611e-06,0
0.52,0.98,1.3464e-06,0
0.54,0.02,3.5968e-07,0
0.54,0.04,7.1089e-07,0
0.54,0.06,1.296e-06,0
0.54,0.08,2.1806e-06,0
0.54,0.1,3.3866e-06,0
0.54,0.12,4.8563e-06,0
0.54,0.14,6.4314e-06,0
0.54,0.16,7.8713e-06,0
0.54,0.18,8.915e-06,0
0.54,0.2,9.3716e-06,0
0.54,0.22,9.2026e-06,0
0.54,0.24,8.5538e-06,0
0.54,0.26,7.7172e-06,0
0.54,0.28,7.0335e-06,0
0.54,0.3,6.7724e-06,0
0.54,0.32,7.0368e-06,0
0.54,0.34,7.7277e-06,0
0.54,0.36,8.5828e-06,0
0.54,0.38,9.2754e-06,0
0.54,0.4,9.5402e-06,0
0.54,0.42,9.2754e-06,0
0.54,0.44,8.5828e-06,0
0.54,0.46,7.7278e-06,0
0.54,0.48,7.0371e-06,0
0.54,0.5,6.7735e-06,0
0.54,0.52,7.0371e-06,0
0.54,0.54,7.7278e-06,0
0.54,0.56,8.5828e-06,0
0.54,0.58,9.2754e-06,0
0.54,0.6,9.5402e-06,0
0.54,0.62,9.2754e-06,0
0.54,0.64,8.5828e-06,0
0.54,0.66,7.7277e-06,0
0.54,0.68,7.0368e-06,0
0.54,0.7,6.7724e-06,0
0.54,0.72,7.0335e-06,0
0.54,0.74,7.7172e-06,0
0.54,0.76,8.5538e-06,0
0.54,0.78,9.2026e-06,0
0.54,0.8,9.3716e-06,0
0.54,0.82,8.915e-06,0
0.54,0.84,7.8713e-06,0
0.54,0.86,6.4314e-06,0
0.54,0.88,4.8563e-06,0
0.54,0.9,3.3866e-06,0
0.54,0.92,2.1806e-06,0
0.54,0.94,1.296e-06,0
0.54,0.96,7.1089e-07,0
0.54,0.98,3.5968e-07,0
0.56,0.02,8.8697e-08,0
0.56,0.04,1.753e-07,0
0.56,0.06,3.196e-07,0
0.56,0.08,5.3772e-07,0
0.56,0.1,8.3514e-07,0
0.56,0.12,1.1975e-06,0
0.56,0.14,1.586e-06,0
0.56,0.16,1.941e-06,0
0.56,0.18,2.1984e-06,0
0.56,0.2,2.311e-06,0
0.56,0.22,2.2693e-06,0
0.56,0.24,2.1093e-06,0
0.56,0.26,1.903e-06,0
0.56,0.28,1.7344e-06,0
0.56,0.3,1.67e-06,0
0.56,0.32,1.7352e-06,0
0.56,0.34,1.9056e-06,0
0.56,0.36,2.1165e-06,0
0.56,0.38,2.2873e-06,0
0.56,0.4,2.3526e-06,0
0.56,0.42,2.2873e-06,0
0.56,0.44,2.1165e-06,0
0.56,0.46,1.9057e-06,0
0.56,0.48,1.7353e-06,0
0.56,0.5,1.6703e-06,0
0.56,0.52,1.7353e-06,0
0.56,0.54,1.9057e-06,0
0.56,0.56,2.1165e-06,0
0.56,0.58,2.2873e-06,0
0.56,0.6,2.3526e-06,0
0.56,0.62,2.2873e-06,0
0.56,0.64,2.1165e-06,0
0.56,0.66,1.9056e-06,0
0.56,0.68,1.7352e-06,0
0.56,0.7,1.67e-06,0
0.56,0.72,1.7344e-06,0
0.56,0.74,1.903e-06,0
0.56,0.76,2.1093e-06,0
0.56,0.78,2.2693e-06,0
0.56,0.8,2.311e-06,0
0.56,0.82,2.1984e-06,0
0.56,0.84,1.941e-06,0
0.56,0.86,1.586e-06,0
0.56,0.88,1.1975e-06,0
0.56,0.9,8.3514e-07,0
0.56,0.92,5.3772e-07,0
0.56,0.94,3.196e-07,0
0.56,0.96,1.753e-07,0
0.56,0.98,8.8697e-08,0
0.58,0.02,2.0191e-08,0
0.58,0.04,3.9905e-08,0
0.58,0.06,7.2753e-08,0
0.58,0.08,1.2241e-07,0
0.58,0.1,1.9011e-07,0
0.58,0.12,2.7261e-07,0
0.58,0.14,3.6103e-07,0
0.58,0.16,4.4185e-07,0
0.58,0.18,5.0044e-07,0
0.58,0.2,5.2607e-07,0
0.58,0.22,5.1659e-07,0
0.58,0.24,4.8016e-07,0
0.58,0.26,4.332e-07,0
0.58,0.28,3.9482e-07,0
0.58,0.3,3.8016e-07,0
0.58,0.32,3.9501e-07,0
0.58,0.34,4.3379e-07,0
0.58,0.36,4.8179e-07,0
0.58,0.38,5.2067e-07,0
0.58,0.4,5.3553e-07,0
0.58,0.42,5.2067e-07,0
0.58,0.44,4.8179e-07,0
0.58,0.46,4.338e-07,0
0.58,0.48,3.9503e-07,0
0.58,0.5,3.8023e-07,0
0.58,0.52,3.9503e-07,0
0.58,0.54,4.338e-07,0
0.58,0.56,4.8179e-07,0
0.58,0.58,5.2067e-07,0
0.58,0.6,5.3553e-07,0
0.58,0.62,5.2067e-07,0
0.58,0.64,4.8179e-07,0
0.58,0.66,4.3379e-07,0
0.58,0.68,3.9501e-07,0
0.58,0.7,3.8016e-07,0
0.58,0.72,3.9482e-07,0
0.58,0.74,4.332e-07,0
0.58,0.76,4.8016e-07,0
0.58,0.78,5.1659e-07,0
0.58,0.8,5.2607e-07,0
0.58,0.82,5.0044e-07,0
0.58,0.84,4.4185e-07,0
0.58,0.86,3.6103e-07,0
0.58,0.88,2.7261e-07,0
0.58,0.9,1.9011e-07,0
0.58,0.92,1.2241e-07,0
0.58,0.94,7.2753e-08,0
0.58,0.96,3.9905e-08,0
0.58,0.98,2.0191e-08,0
0.6,0.02,4.2428e-09,0
0.6,0.04,8.3856e-09,0
0.6,0.06,1.5288e-08,0
0.6,0.08,2.5722e-08,0
0.6,0.1,3.9949e-08,0
0.6,0.12,5.7284e-08,0
0.6,0.14,7.5864e-08,0
0.6,0.16,9.285e-08,0
0.6,0.18,1.0516e-07,0
0.6,0.2,1.1055e-07,0
0.6,0.22,1.0855e-07,0
0.6,0.24,1.009e-07,0
0.6,0.26,9.1031e-08,0
0.6,0.28,8.2966e-08,0
0.6,0.3,7.9886e-08,0
0.6,0.32,8.3005e-08,0
0.6,0.34,9.1156e-08,0
0.6,0.36,1.0124e-07,0
0.6,0.38,1.0941e-07,0
0.6,0.4,1.1254e-07,0
0.6,0.42,1.0941e-07,0
0.6,0.44,1.0124e-07,0
0.6,0.46,9.1157e-08,0
0.6,0.48,8.3009e-08,0
0.6,0.5,7.99e-08,0
0.6,0.52,8.3009e-08,0
0.6,0.54,9.1157e-08,0
0.6,0.56,1.0124e-07,0
0.6,0.58,1.0941e-07,0
0.6,0.6,1.1254e-07,0
0.6,0.62,1.0941e-07,0
0.6,0.64,1.0124e-07,0
0.6,0.66,9.1156e-08,0
0.6,0.68,8.3005e-08,0
0.6,0.7,7.9886e-08,0
0.6,0.72,8.2966e-08,0
0.6,0.74,9.1031e-08,0
0.6,0.76,1.009e-07,0
0.6,0.78,1.0855e-07,0
0.6,0.8,1.1055e-07,0
0.6,0.82,1.0516e-07,0
0.6,0.84,9.285e-08,0
0.6,0.86,7.5864e-08,0
0.6,0.88,5.7284e-08,0
0.6,0.9,3.9949e-08,0
0.6,0.92,2.5722e-08,0
0.6,0.94,1.5288e-08,0
0.6,0.96,8.3856e-09,0
0.6,0.98,4.2428e-09,0
0.62,0.02,8.2302e-10,0
0.62,0.04,1.6266e-09,0
0.62,0.06,2.9656e-09,0
0.62,0.08,4.9895e-09,0
0.62,0.1,7.7492e-09,0
0.62,0.12,1.1112e-08,0
0.62,0.14,1.4716e-08,0
0.62,0.16,1.8011e-08,0
0.62,0.18,2.0399e-08,0
0.62,0.2,2.1444e-08,0
0.62,0.22,2.1057e-08,0
0.62,0.24,1.9573e-08,0
0.62,0.26,1.7658e-08,0
0.62,0.28,1.6094e-08,0
0.62,0.3,1.5496e-08,0
0.62,0.32,1.6101e-08,0
0.62,0.34,1.7682e-08,0
0.62,0.36,1.9639e-08,0
0.62,0.38,2.1224e-08,0
0.62,0.4,2.183e-08,0
0.62,0.42,2.1224e-08,0
0.62,0.44,1.9639e-08,0
0.62,0.46,1.7683e-08,0
0.62,0.48,1.6102e-08,0
0.62,0.5,1.5499e-08,0
0.62,0.52,1.6102e-08,0
0.62,0.54,1.7683e-08,0
0.62,0.56,1.9639e-08,0
0.62,0.58,2.1224e-08,0
0.62,0.6,2.183e-08,0
0.62,0.62,2.1224e-08,0
0.62,0.64,1.9639e-08,0
0.62,0.66,1.7682e-08,0
0.62,0.68,1.6101e-08,0
0.62,0.7,1.5496e-08,0
0.62,0.72,1.6094e-08,0
0.62,0.74,1.7658e-08,0
0.62,0.76,1.9573e-08,0
0.62,0.78,2.1057e-08,0
0.62,0.8,2.1444e-08,0
0.62,0.82,2.0399e-08,0
0.62,0.84,1.8011e-08,0
0.62,0.86,1.4716e-08,0
0.62,0.88,1.1112e-08,0
0.62,0.9,7.7492e-09,0
0.62,0.92,4.9895e-09,0
0.62,0.94,2.9656e-09,0
0.62,0.96,1.6266e-09,0
0.62,0.98,8.2302e-10,0
0.64,0.02,1.4737e-10,0
0.64,0.04,2.9127e-10,0
0.64,0.06,5.3103e-10,0
0.64,0.08,8.9346e-10,0
0.64,0.1,1.3876e-09,0
0.64,0.12,1.9898e-09,0
0.64,0.14,2.6352e-09,0
0.64,0.16,3.2252e-09,0
0.64,0.18,3.6528e-09,0
0.64,0.2,3.8399e-09,0
0.64,0.22,3.7706e-09,0
0.64,0.24,3.5048e-09,0
0.64,0.26,3.162e-09,0
0.64,0.28,2.8819e-09,0
0.64,0.3,2.7749e-09,0
0.64,0.32,2.8832e-09,0
0.64,0.34,3.1663e-09,0
0.64,0.36,3.5167e-09,0
0.64,0.38,3.8004e-09,0
0.64,0.4,3.9089e-09,0
0.64,0.42,3.8005e-09,0
0.64,0.44,3.5167e-09,0
0.64,0.46,3.1664e-09,0
0.64,0.48,2.8833e-09,0
0.64,0.5,2.7753e-09,0
0.64,0.52,2.8833e-09,0
0.64,0.54,3.1664e-09,0
0.64,0.56,3.5167e-09,0
0.64,0.58,3.8005e-09,0
0.64,0.6,3.9089e-09,0
0.64,0.62,3.8004e-09,0
0.64,0.64,3.5167e-09,0
0.64,0.66,3.1663e-09,0
0.64,0.68,2.8832e-09,0
0.64,0.7,2.7749e-09,0
0.64,0.72,2.8819e-09,0
0.64,0.74,3.162e-09,0
0.64,0.76,3.5048e-09,0
0.64,0.78,3.7706e-09,0
0.64,0.8,3.8399e-09,0
0.64,0.82,3.6528e-09,0
0.64,0.84,3.2252e-09,0
0.64,0.86,2.6352e-09,0
0.64,0.88,1.9898e-09,0
0.64,0.9,1.3876e-09,0
0.64,0.92,8.9346e-10,0
0.64,0.94,5.3103e-10,0
0.64,0.96,2.9127e-10,0
0.64,0.98,1.4737e-10,0
0.66,0.02,2.4361e-11,0
0.66,0.04,4.8147e-11,0
0.66,0.06,8.7779e-11,0
0.66,0.08,1.4769e-10,0
0.66,0.1,2.2937e-10,0
0.66,0.12,3.2891e-10,0
0.66,0.14,4.3559e-10,0
0.66,0.16,5.3311e-10,0
0.66,0.18,6.038e-10,0
0.66,0.2,6.3473e-10,0
0.66,0.22,6.2328e-10,0
0.66,0.24,5.7934e-10,0
0.66,0.26,5.2267e-10,0
0.66,0.28,4.7637e-10,0
0.66,0.3,4.5868e-10,0
0.66,0.32,4.7659e-10,0
0.66,0.34,5.2339e-10,0
0.66,0.36,5.813e-10,0
0.66,0.38,6.2821e-10,0
0.66,0.4,6.4614e-10,0
0.66,0.42,6.2821e-10,0
0.66,0.44,5.813e-10,0
0.66,0.46,5.234e-10,0
0.66,0.48,4.7661e-10,0
0.66,0.5,4.5876e-10,0
0.66,0.52,4.7661e-10,0
0.66,0.54,5.234e-10,0
0.66,0.56,5.813e-10,0
0.66,0.58,6.2821e-10,0
0.66,0.6,6.4614e-10,0
0.66,0.62,6.2821e-10,0
0.66,0.64,5.813e-10,0
0.66,0.66,5.2339e-10,0
0.66,0.68,4.7659e-10,0
0.66,0.7,4.5868e-10,0
0.66,0.72,4.7637e-10,0
0.66,0.74,5.2267e-10,0
0.66,0.76,5.7934e-10,0
0.66,0.78,6.2328e-10,0
0.66,0.8,6.3473e-10,0
0.66,0.82,6.038e-10,0
0.66,0.84,5.3311e-10,0
0.66,0.86,4.3559e-10,0
0.66,0.88,3.2891e-10,0
0.66,0.9,2.2937e-10,0
0.66,0.92,1.4769e-10,0
0.66,0.94,8.7779e-11,0
0.66,0.96,4.8147e-11,0
0.66,0.98,2.4361e-11,0
0.68,0.02,3.7172e-12,0
0.68,0.04,7.3468e-12,0
0.68,0.06,1.3394e-11,0
0.68,0.08,2.2536e-11,0
0.68,0.1,3.5e-11,0
0.68,0.12,5.0188e-11,0
0.68,0.14,6.6467e-11,0
0.68,0.16,8.1348e-11,0
0.68,0.18,9.2134e-11,0
0.68,0.2,9.6853e-11,0
0.68,0.22,9.5107e-11,0
0.68,0.24,8.8401e-11,0
0.68,0.26,7.9755e-11,0
0.68,0.28,7.2689e-11,0
0.68,0.3,6.9991e-11,0
0.68,0.32,7.2723e-11,0
0.68,0.34,7.9864e-11,0
0.68,0.36,8.87e-11,0
0.68,0.38,9.5859e-11,0
0.68,0.4,9.8595e-11,0
0.68,0.42,9.5859e-11,0
0.68,0.44,8.8701e-11,0
0.68,0.46,7.9865e-11,0
0.68,0.48,7.2727e-11,0
0.68,0.5,7.0002e-11,0
0.68,0.52,7.2727e-11,0
0.68,0.54,7.9865e-11,0
0.68,0.56,8.8701e-11,0
0.68,0.58,9.5859e-11,0
0.68,0.6,9.8595e-11,0
0.68,0.62,9.5859e-11,0
0.68,0.64,8.87e-11,0
0.68,0.66,7.9864e-11,0
0.68,0.68,7.2723e-11,0
0.68,0.7,6.9991e-11,0
0.68,0.72,7.2689e-11,0
0.68,0.74,7.9755e-11,0
0.68,0.76,8.8401e-11,0
0.68,0.78,9.5107e-11,0
0.68,0.8,9.6853e-11,0
0.68,0.82,9.2134e-11,0
0.68,0.84,8.1348e-11,0
0.68,0.86,6.6467e-11,0
0.68,0.88,5.0188e-11,0
0.68,0.9,3.5e-11,0
0.68,0.92,2.2536e-11,0
0.68,0.94,1.3394e-11,0
0.68,0.96,7.3468e-12,0
0.68,0.98,3.7172e-12,0
0.7,0.02,5.236e-13,0
0.7,0.04,1.0349e-12,0
0.7,0.06,1.8867e-12,0
0.7,0.08,3.1743e-12,0
0.7,0.1,4.9301e-12,0
0.7,0.12,7.0694e-12,0
0.7,0.14,9.3624e-12,0
0.7,0.16,1.1459e-11,0
0.7,0.18,1.2978e-11,0
0.7,0.2,1.3643e-11,0
0.7,0.22,1.3397e-11,0
0.7,0.24,1.2452e-11,0
0.7,0.26,1.1234e-11,0
0.7,0.28,1.0239e-11,0
0.7,0.3,9.8588e-12,0
0.7,0.32,1.0244e-11,0
0.7,0.34,1.125e-11,0
0.7,0.36,1.2494e-11,0
0.7,0.38,1.3502e-11,0
0.7,0.4,1.3888e-11,0
0.7,0.42,1.3503e-11,0
0.7,0.44,1.2494e-11,0
0.7,0.46,1.125e-11,0
0.7,0.48,1.0244e-11,0
0.7,0.5,9.8604e-12,0
0.7,0.52,1.0244e-11,0
0.7,0.54,1.125e-11,0
0.7,0.56,1.2494e-11,0
0.7,0.58,1.3503e-11,0
0.7,0.6,1.3888e-11,0
0.7,0.62,1.3502e-11,0
0.7,0.64,1.2494e-11,0
0.7,0.66,1.125e-11,0
0.7,0.68,1.0244e-11,0
0.7,0.7,9.8588e-12,0
0.7,0.72,1.0239e-11,0
0.7,0.74,1.1234e-11,0
0.7,0.76,1.2452e-11,0
0.7,0.78,1.3397e-11,0
0.7,0.8,1.3643e-11,0
0.7,0.82,1.2978e-11,0
0.7,0.84,1.1459e-11,0
0.7,0.86,9.3624e-12,0
0.7,0.88,7.0694e-12,0
0.7,0.9,4.9301e-12,0
0.7,0.92,3.1743e-12,0
0.7,0.94,1.8867e-12,0
0.7,0.96,1.0349e-12,0
0.7,0.98,5.236e-13,0
0.72,0.02,6.8084e-14,0
0.72,0.04,1.3456e-13,0
0.72,0.06,2.4532e-13,0
0.72,0.08,4.1275e-13,0
0.72,0.1,6.4105e-13,0
0.72,0.12,9.1923e-13,0
0.72,0.14,1.2174e-12,0
0.72,0.16,1.4899e-12,0
0.72,0.18,1.6875e-12,0
0.72,0.2,1.7739e-12,0
0.72,0.22,1.7419e-12,0
0.72,0.24,1.6191e-12,0
0.72,0.26,1.4608e-12,0
0.72,0.28,1.3313e-12,0
0.72,0.3,1.2819e-12,0
0.72,0.32,1.332e-12,0
0.72,0.34,1.4628e-12,0
0.72,0.36,1.6246e-12,0
0.72,0.38,1.7557e-12,0
0.72,0.4,1.8058e-12,0
0.72,0.42,1.7557e-12,0
0.72,0.44,1.6246e-12,0
0.72,0.46,1.4628e-12,0
0.72,0.48,1.332e-12,0
