X,Y,Means,Confidence
380,100,0.31354,0
380,110,0.34091,0
380,120,0.36775,0
380,130,0.39311,0
380,140,0.41592,0
380,150,0.43504,0
380,160,0.44942,0
380,170,0.45812,0
380,180,0.46049,0
380,190,0.45612,0
380,200,0.44478,0
380,210,0.42618,0
380,220,0.39997,0
380,230,0.36637,0
380,240,0.32748,0
390,50,0.17071,0
390,60,0.19062,0
390,70,0.21158,0
390,80,0.23339,0
390,90,0.25587,0
390,100,0.27872,0
390,110,0.3015,0
390,120,0.3236,0
390,130,0.34429,0
390,140,0.36272,0
390,150,0.37805,0
390,160,0.38944,0
390,170,0.39619,0
390,180,0.39782,0
390,190,0.39401,0
390,200,0.3846,0
390,210,0.3694,0
390,220,0.34817,0
390,230,0.32115,0
390,240,0.28988,0
400,50,0.15433,0
400,60,0.17176,0
400,70,0.18994,0
400,80,0.20867,0
